"Source";"Target"
2511;"Ushaw28"
2511;"TCD159"
2511;"TCD351"
2511;"UnivLon657"
2511;"YaleBeiOsfa2"
2511;"HunHM124"
2512;"CamStJohn259"
2513;"BodDou302"
2514;"BLCottTibEVII"
2515;"CULIi38"
2516;"BodEngPoeta1"
2516;"BodAsh42"
2516;"CULAdd8335"
2516;"CULDd11"
2516;"CULGg531"
2516;"BLAdd38010"
2516;"BLHar4196"
2516;"EDCPCM"
2516;"Lam260"
2516;"MinULZ822"
2516;"HunHM129"
2517;"BLAdd17376"
2519;"CamTCC921"
2520;"BLAdd17011"
2522;"CamTCC599"
2523;"CamTCC599"
2524;"BlCottGalEIX"
2524;"RomeEC1306"
2525;"CamTCC600"
2525;"BLHar2251"
2525;"BLAdd29729"
2526;"TCD214"
2527;"Bod649"
2528;"CamCCC8"
2529;"CULGg26"
2530;"BLHar682"
2531;"CULKk424"
2532;"CamMagPep1236"
2533;"BodDig88"
2533;"BodLatLitG8"
2533;"BodLatMisE22"
2533;"OxfBal354"
2533;"OxfKeble47"
2533;"OxfKeble58"
2533;"OxfUni179"
2533;"CULEe435a"
2533;"CULEe435a"
2533;"CULFf68"
2533;"CamMag13"
2533;"CamTCC1081"
2533;"CamTCC1450"
2533;"BLHar3810"
2533;"BLRoy2Axvii"
2533;"BLRoy8Fxii"
2533;"BLSl747"
2533;"Lam545"
2533;"EDU107"
2533;"YaleBei88"
2533;"BNlat3638"
2534;"BLSl1698"
2535;"CamMagPep1584"
2536;"CamMagPep2553"
2536;"Banna"
2537;"BLHar2253"
2538;"BLAdd31922"
2539;"BLHar3952"
2540;"CULGg427"
2540;"BLHar3952"
2540;"BLHar3952"
2541;"BodDig181"
2541;"Bod638"
2541;"BodArcSelB24"
2541;"BodFair16"
2541;"BodTan346"
2541;"CamMagPep2006"
2541;"BLAdd16165"
2541;"Asloan"
2542;"BLCottTitAXXV"
2543;"HunHM139"
2544;"NLS3473"
2545;"CamJes13"
2546;"TCD490"
2547;"BodDig102"
2548;"NLS3473"
2549;"BLRoy18Bxxiii"
2550;"BodRawPoe36"
2551;"BodTan407"
2551;"BodRawC86"
2551;"BlCottCalAII"
2551;"Lam853"
2552;"TokyoTak97"
2553;"BodEngPoeta1"
2553;"BLAdd22283"
2554;"BLAdd14848"
2555;"BLLan96"
2556;"BLHar4011"
2556;"BLRoy17Dxv"
2556;"BLSl1315"
2556;"BLSl2027"
2556;"Chetham8009"
2557;"CamEmm405"
2557;"CamTCC1283"
2557;"Fenn"
2557;"CamTCCParis1525"
2558;"BLCottTibEVII"
2558;"BLHar4196"
2559;"BLHar4196"
2560;"BodAsh42"
2560;"CULAdd8335"
2560;"CULDd11"
2560;"BLAdd38010"
2560;"Lam260"
2560;"MinULZ822"
2560;"HunHM129"
2561;"BodEngPoeta1"
2561;"BodAsh42"
2561;"CULAdd8335"
2561;"CULDd11"
2561;"CULGg531"
2561;"BLAdd38010"
2561;"BLCottTibEVII"
2561;"BLHar4196"
2561;"Lam260"
2561;"HunHM129"
2561;"MinULZ822"
2562;"BLCottTibEVII"
2562;"BLHar4196"
2563;"BodEngPoeta1"
2563;"BodAsh42"
2563;"CULAdd8335"
2563;"CULDd11"
2563;"CULGg531"
2563;"BLAdd22283"
2563;"BLAdd38010"
2563;"Lam260"
2563;"MinULZ822"
2563;"HunHM129"
2564;"BLSl2593"
2565;"Asloan"
2566;"BLHar3954"
2566;"NLS18721"
2569;"CULAdd5943"
2570;"CULEe112"
2571;"BodLatTheD1"
2573;"BLAdd11814"
2574;"CULLl510"
2574;"CamMagPep2553"
2574;"Banna"
2575;"CamTCC599"
2575;"BLAdd34360"
2575;"Longleat258"
2576;"BLAdd20059"
2577;"BodRawD375"
2578;"BLHar682"
2579;"BLEge2810"
2580;"Bod779"
2581;"PROSC217541"
2582;"BodEngPoeta1"
2582;"BLAdd22283"
2583;"TCD160"
2584;"Banna"
2585;"CULEe435a"
2586;"CULFf548"
2586;"Bagford"
2587;"BodArcSelB14"
2587;"BodBar20"
2587;"Bod414"
2587;"Bod686"
2587;"BodHatDon1"
2587;"BodLauMis600"
2587;"BodLauMis739"
2587;"BodRawPoe141"
2587;"BodRawPoe149"
2587;"BodRawPoe223"
2587;"OxfChrCh152"
2587;"OxfCCC198"
2587;"OxfNew314"
2587;"OxfTri49"
2587;"CULDd424"
2587;"CULEe215"
2587;"CULGg427"
2587;"CULIi326"
2587;"CULMm25"
2587;"CamFitzMc181"
2587;"CamTCC582"
2587;"CamTCC595"
2587;"BLAdd5140"
2587;"BLAdd25718"
2587;"BLAdd35286"
2587;"BLEge2726"
2587;"BLEge2863"
2587;"BLEge2864"
2587;"BLHar1239"
2587;"BLHar1758"
2587;"BLHar5908"
2587;"BLHar7333"
2587;"BLHar7334"
2587;"BLHar7335"
2587;"BLLan851"
2587;"BLRoy17Dxv"
2587;"BLRoy18Cii"
2587;"BLSl1685"
2587;"BLSl1686"
2587;"NLWPen392"
2587;"Alnwick455"
2587;"Chats"
2587;"GULHun197"
2587;"Holkham667"
2587;"Lichfield29"
2587;"Lincoln110"
2587;"LonPhys388"
2587;"RylandsEng113"
2587;"Petworth7"
2587;"Austin143"
2587;"ChicagoUL564"
2587;"PierpontM249"
2587;"PhilRos10841"
2587;"PhilRos10842"
2587;"PUL100"
2587;"HunEL26C9"
2587;"BNangl39"
2587;"TokyoTak24"
2587;"TokyoTak32"
2587;"Bodmer48"
2588;"Bod425"
2589;"Bod425"
2590;"BodEngPoeta1"
2590;"BLAdd22283"
2591;"BodAsh42"
2591;"CULDd11"
2591;"CULGg531"
2591;"HunHM129"
2592;"CamStJohn237"
2593;"StGeorgEII"
2593;"BodEngmiscc291"
2594;"BodLauMis416"
2594;"BodDig181"
2594;"CULEe437"
2594;"CamMagPep2030"
2594;"BLAru20"
2594;"BLHar172"
2594;"TCD160"
2594;"BodEngPoetd45"
2595;"BLRoyApp58"
2595;"BLRoyApp58"
2597;"CULEe112"
2598;"BLSto393"
2598;"PROKB9144"
2598;"PROCoranReg525"
2599;"BodLye34"
2600;"CamEmm27"
2601;"BLCottTibEVII"
2601;"BLHar4196"
2602;"CamTCC181"
2603;"Longleat258"
2604;"BLHar682"
2605;"BodLauMis108"
2606;"OxfBal149"
2606;"OxfMagd93"
2606;"CULKk424"
2606;"TCD277"
2607;"BodRawK42"
2608;"Bod779"
2609;"Banna"
2609;"Asloan"
2610;"BLCottVesBXVI"
2610;"Lam306"
2610;"TCD516"
2611;"BLAdd31042"
2611;"BLAdd33994"
2612;"BodAsh759"
2613;"BodRawB408"
2615;"BLHar2407"
2616;"BodAsh1480"
2616;"HunHM30313"
2617;"GottingenHis740"
2618;"BodArcSelB14"
2618;"BodBar20"
2618;"Bod414"
2618;"Bod686"
2618;"BodHatDon1"
2618;"BodLauMis600"
2618;"BodLauMis739"
2618;"BodRawPoe141"
2618;"BodRawPoe149"
2618;"BodRawPoe223"
2618;"OxfChrCh152"
2618;"OxfCCC198"
2618;"OxfNew314"
2618;"OxfTri49"
2618;"CULDd424"
2618;"CULGg427"
2618;"CULIi326"
2618;"CULMm25"
2618;"CamFitzMc181"
2618;"CamTCC582"
2618;"CamTCC595"
2618;"BLAdd5140"
2618;"BLAdd35286"
2618;"BLEge2726"
2618;"BLEge2863"
2618;"BLEge2864"
2618;"BLHar1239"
2618;"BLHar1758"
2618;"BLHar7334"
2618;"BLHar7335"
2618;"BLLan851"
2618;"BLRoy17Dxv"
2618;"BLRoy18Cii"
2618;"BLSl1685"
2618;"BLSl1686"
2618;"NLWPen392"
2618;"Alnwick455"
2618;"GULHun197"
2618;"Holkham667"
2618;"Lichfield29"
2618;"Lincoln110"
2618;"LonPhys388"
2618;"RylandsEng113"
2618;"Petworth7"
2618;"Austin143"
2618;"ChicagoUL564"
2618;"PierpontM249"
2618;"PhilRos10841"
2618;"PUL100"
2618;"HunEL26C9"
2618;"BNangl39"
2618;"TokyoTak22"
2618;"TokyoTak24"
2618;"Bodmer48"
2619;"BodTan407"
2620;"CopenRoy1727"
2621;"BodLauMis735"
2621;"BodDig185"
2621;"BodSelSup53"
2621;"Bod221"
2621;"BodEngPoetd4"
2621;"BLRoy17Dvi"
2621;"CovAcc3251"
2621;"DULCosViii9"
2621;"YaleBei493"
2622;"DULCosVv19"
2623;"BodRo1"
2623;"BodAsh52"
2623;"BodAshRol40"
2623;"CamFitz276"
2623;"EDCPRS"
2623;"Wellcome693"
2623;"YaleBeiMel41"
2623;"PUL93"
2623;"HunHM30313"
2624;"CamTCC599"
2625;"BLAdd37049"
2626;"NLWPen50"
2627;"BLAdd27879"
2628;"BodDou309"
2628;"BodDou324"
2628;"Lam491"
2628;"Lincoln91"
2628;"PULTayM9"
2630;"BLSl2593"
2631;"OxfMagd93"
2633;"Lam853"
2634;"StPauls9Dxix"
2635;"BLLan762"
2636;"SarumMort"
2637;"BodDig86"
2638;"BLCottTibEVII"
2638;"BLHar4196"
2639;"BLCottTibEVII"
2640;"BLSl2593"
2641;"OxfBal354"
2641;"BLRoy20Ai"
2641;"BLSl2593"
2643;"BLHar5086"
2644;"OxfMert248"
2645;"BLAdd5665"
2646;"BLAdd39996"
2647;"HunHM139"
2648;"Plimpton256"
2649;"BLHar682"
2650;"Leiden"
2651;"BodLauMis656"
2651;"CULMm514"
2651;"BlCottCalAII"
2651;"BLCottVesEXVI"
2651;"BLAdd31042"
2651;"ExeterDRO2507"
2651;"Lam491"
2651;"HunHM128"
2651;"PULTayM11"
2652;"BLCottTibEVII"
2652;"BLHar4196"
2653;"BLHar7322"
2654;"HunRB34001"
2655;"TCD432"
2656;"HunEL26C9"
2657;"BLRoy17Axxxii"
2657;"BLRoy17Axxxii"
2658;"BodLauMis77"
2659;"OxfBal354"
2660;"CULLl510"
2660;"CamMagPep2553"
2660;"Banna"
2661;"CULHh411"
2662;"OxfBal354"
2664;"BodDou302"
2665;"BLSl775"
2666;"BLEge3002"
2666;"BLAdd5665"
2667;"BLHar2251"
2668;"CamMagPep2030"
2668;"BLHar1704"
2668;"BLSl1853"
2669;"CamTCC599"
2670;"CULHh26"
2670;"BLRoyRM24d2"
2671;"BLC10b23"
2672;"BodDou302"
2673;"BodEngPoeta1"
2673;"BLAdd22283"
2675;"CamPem82"
2676;"Chicago36"
2677;"BodeMus53"
2677;"BodRawPoe151"
2677;"BodDou100"
2677;"OxfBal316A"
2677;"OxfChrCh151"
2677;"OxfNew319"
2677;"OxfTri21"
2677;"CULGg418"
2677;"CULAdd3573"
2677;"CamStJohn196"
2677;"CamFitzMc184"
2677;"BLHar43"
2677;"BLHar44"
2677;"BLRoy18Axiii"
2677;"BLSl554"
2677;"DULCosVii15"
2677;"Lincoln103"
2677;"SocAnt134"
2677;"Chicago36"
2677;"PhilRos108330"
2677;"CopenThott304"
2678;"Banna"
2678;"Banna"
2678;"EDU205"
2679;"Banna"
2680;"CULLl510"
2680;"CamMagPep2553"
2680;"CamMagPep2553"
2681;"CamEmm27"
2682;"CULKk424"
2683;"OxfBal354"
2684;"BodRawB408"
2684;"BodDou229"
2685;"BodEngPoeta1"
2685;"BLAdd37787"
2686;"PierpontAcc676"
2687;"BodLauMis685"
2687;"BLSl3160"
2688;"BodAddA106"
2688;"BodLauMis553"
2688;"BLHar3383"
2688;"BLSl2584"
2688;"Wellcome405"
2690;"NLS18721"
2691;"NLS18721"
2692;"Bod26"
2693;"PROSP1246"
2694;"BLHar682"
2695;"BLHar3725"
2695;"BLAdd14997"
2696;"OxfBal354"
2697;"BLAdd17492"
2698;"BLCottVitDXX"
2698;"CULFf127"
2699;"NLS18721"
2700;"HunEL26A17"
2700;"HunHM132"
2701;"CULIi38"
2702;"BLCottVesAXXV"
2703;"BLCottTibEVII"
2703;"BLHar4196"
2704;"BodEngPoeta1"
2705;"NLS1921"
2706;"OxfCCC59"
2707;"BLHar7322"
2708;"BLCottTibEVII"
2708;"BLHar4196"
2710;"NLS18721"
2711;"Bod315"
2711;"CamTCC595"
2712;"BLHar7322"
2713;"BLCottCleoCIV"
2713;"BLHar293"
2714;"BLAdd27879"
2714;"YorkMinBarton"
2715;"BLRoy19Biv"
2716;"BLCottTibEVII"
2716;"BLHar4196"
2717;"BLAdd27879"
2718;"CULIi38"
2719;"BLRoy17Axvi"
2720;"CULKk424"
2721;"NLS18721"
2722;"BLSl2593"
2723;"BLAdd43490"
2723;"BLAdd43490"
2724;"BLHar682"
2725;"NLS18721"
2726;"WorcF10"
2727;"GULHun230"
2728;"GULHun230"
2729;"HunHM144"
2730;"BodDou302"
2731;"NLS18721"
2732;"CULGg26"
2733;"BerlinTheol"
2734;"BLHar2869"
2735;"BLHar1002"
2736;"BodEngPoete1"
2737;"BLHar7322"
2738;"BodRawD328"
2739;"BLHar7578"
2739;"BLAdd16165"
2740;"RylandsLat394"
2741;"NLS18721"
2742;"BodDig88"
2743;"BLAdd12195"
2744;"BLAdd5465"
2744;"NYPLDrexFr4180"
2745;"BodRawC86"
2746;"BLAdd31922"
2747;"BLCottVitAXVI"
2748;"CamStJohn204"
2748;"BLCottTibDVII"
2748;"BLHar1900"
2748;"BLSto65"
2748;"BLAdd24194"
2748;"AbeUL21"
2748;"Chetham11379"
2748;"Schoyen194"
2748;"HunHM28561"
2749;"BLAru26"
2750;"BLHar913"
2751;"BodLatTheD1"
2752;"BLHar7322"
2753;"BodLauMis77"
2754;"BLRoy17Axvi"
2754;"DULCosVi12"
2754;"CopenThott110"
2756;"NLS18721"
2757;"CULLl510"
2757;"CamMagPep2553"
2757;"Banna"
2758;"BodEngPoeta1"
2758;"BodAsh42"
2758;"CULAdd8335"
2758;"CULAdd8335"
2758;"BLHar2391"
2758;"BLAdd38010"
2758;"BLHar4196"
2758;"Lam260"
2758;"NLWPork10"
2758;"HunHM129"
2758;"MinULZ822"
2760;"BodSelSup52"
2760;"BodEngPoeta1"
2760;"BodAsh42"
2760;"CULAdd8335"
2760;"CULDd11"
2760;"CULGg531"
2760;"BLHar2391"
2760;"BLAdd28010"
2760;"Lam260"
2760;"EDCPCM"
2760;"HunHM129"
2761;"BodSelSup52"
2761;"BodEngPoeta1"
2761;"BodAsh42"
2761;"CULAdd8335"
2761;"CULDd11"
2761;"BLCottTibEVII"
2761;"BLHar2391"
2761;"BLHar4196"
2761;"BLAdd22283"
2761;"BLAdd38010"
2761;"Lam260"
2761;"HunHM129"
2761;"MinULZ822"
2762;"BLAdd27879"
2763;"BodEngPoeta1"
2763;"BodAsh42"
2763;"CULAdd8335"
2763;"CULDd11"
2763;"BLCottTibEVII"
2763;"BLHar2391"
2763;"BLHar4196"
2763;"Lam260"
2763;"HunHM129"
2763;"MinULZ822"
2764;"BodEngPoeta1"
2764;"BodSelSup52"
2764;"BodAsh42"
2764;"CULAdd8335"
2764;"CULDd11"
2764;"BLAdd22283"
2764;"BLAdd38010"
2764;"BLHar2391"
2764;"Lam260"
2764;"MinULZ822"
2764;"HunHM129"
2765;"BodEngPoeta1"
2765;"BodAsh42"
2765;"CULAdd8335"
2765;"CULDd11"
2765;"CULGg531"
2765;"BLAdd22283"
2765;"BLAdd38010"
2765;"BLHar2391"
2765;"Lam260"
2765;"HunHM129"
2766;"BodEngPoeta1"
2766;"BodAsh42"
2766;"CULAdd8335"
2766;"CULDd11"
2766;"CULGg531"
2766;"BLAdd22283"
2766;"BLAdd38010"
2766;"Lam260"
2766;"MinULZ822"
2766;"HunHM129"
2767;"OxfLinLat130"
2768;"CamTCC323"
2769;"BLHar7322"
2770;"CULGg26"
2771;"BodEngPoete1"
2771;"BLSl2593"
2772;"BLAdd60577"
2773;"CamTCC600"
2774;"BLEge3307"
2775;"OxfLinLat129"
2776;"BodRawPoe36"
2777;"BodEngPoeta1"
2777;"BodEngPoeta1"
2777;"OxfBal354"
2777;"Lam306"
2777;"PULGar143"
2777;"CantAdd46"
2778;"BodDig41"
2780;"Unknown"
2781;"OxfCCC59"
2782;"BLCottClauEIII"
2782;"BLCottTibCVII"
2783;"BLLan762"
2784;"OxfQueens383"
2785;"OxfMert248"
2786;"BodEngPoeta1"
2786;"BodAsh42"
2786;"CULAdd8335"
2786;"CULDd11"
2786;"CULGg531"
2786;"BLAdd22283"
2786;"BLAdd38010"
2786;"Lam260"
2786;"MinULZ822"
2786;"HunHM129"
2787;"Banna"
2788;"Bod549"
2789;"Bod939"
2790;"BLCottTibEVII"
2790;"BLHar4196"
2791;"Lam3"
2792;"BLSl2593"
2793;"CULDd564"
2794;"CULDd564"
2795;"CamStJohn237"
2796;"BodHat12"
2796;"OxfUni64"
2797;"CovLeet"
2798;"BodEngPoeta1"
2799;"BLCottTibEVII"
2799;"BLHar4196"
2800;"BodDig86"
2800;"CULGg11"
2800;"CamStJohn145"
2801;"NLS18721"
2802;"BLCottTibEVII"
2802;"BLHar4196"
2803;"BLCottTibEVII"
2803;"BLHar4196"
2804;"BodAddB66"
2805;"BLAdd37049"
2806;"Lincoln91"
2807;"BodDou124"
2807;"NLS1921"
2808;"OxfTri57"
2809;"BodAsh61"
2810;"BLHar2253"
2811;"CamMag13"
2812;"BLSl3160"
2813;"BodAsh61"
2813;"BodAsh45I"
2813;"CULFf238"
2813;"Lincoln91"
2814;"BLHar2251"
2814;"BLAdd34360"
2815;"CULGg26"
2816;"CULKk16"
2817;"BodDig147"
2817;"BLHar1531"
2818;"BodEngPoeta1"
2818;"BodEngPoeta1"
2818;"BLHar2316"
2818;"BLAdd22283"
2818;"Lam559"
2819;"BodAsh61"
2820;"CULLl414"
2821;"CULIi643"
2821;"Wells2"
2823;"BLCottTibEVII"
2823;"BLHar4196"
2824;"BodAsh61"
2824;"BlCottCalAII"
2824;"BLAdd27879"
2824;"Lam306"
2824;"LincInnH150"
2824;"NapXIIIB29"
2825;"BLEge3245"
2826;"Lincoln91"
2827;"BLRoy17Cxvii"
2828;"BodAsh61"
2829;"BodEngPoeta1"
2829;"BLAdd22283"
2830;"BodEngPoeta1"
2830;"BLAdd22283"
2831;"BLAru248"
2832;"BLCottTibEVII"
2832;"BLHar4196"
2833;"BodLatLitE47"
2834;"Bod416"
2835;"TCD155"
2836;"BodRawlitg2"
2836;"BodRawlitg2"
2836;"CamStJohn237"
2836;"Lam559"
2837;"BodLye30"
2838;"OxfBal316A"
2838;"OxfChrCh151"
2838;"BlCottCalAII"
2838;"Esopus"
2839;"BodArchGg39"
2840;"BodRawC48"
2840;"BodGoughlit7"
2840;"BodGoughlit3"
2840;"BodDou54"
2840;"BodRawlitf36"
2840;"OxfNew310"
2840;"CULAdd2829"
2840;"CULEe420"
2840;"CamMagPep1254"
2840;"CamTCC1450"
2840;"BLAdd27924"
2840;"BLAru285"
2840;"BLHar63"
2840;"BLHar494"
2840;"BLHar2445"
2840;"BLHar2851"
2840;"BLSl747"
2840;"Wellcome632"
2840;"WorcF172"
2840;"Yates"
2840;"NijmegenUL194"
2840;"YaleBei410"
2841;"BodEngPoete1"
2842;"BLHar2253"
2843;"CULHh411"
2844;"BodAddB60"
2845;"BLHar1758"
2846;"Bod789"
2847;"BodeMus160"
2848;"BLSl2275"
2849;"BLAdd5665"
2850;"Bod789"
2851;"BodEngPoeta1"
2851;"BLAdd22283"
2852;"BodEngPoeta1"
2853;"NLS18721"
2854;"CULDd564"
2854;"Longleat29"
2855;"BLCottTibEVII"
2855;"BLHar4196"
2856;"TCD155"
2857;"DULCosViii9"
2859;"Bod89"
2859;"BodEngPoeta1"
2859;"BodRawPoe175"
2859;"BodAddC280"
2859;"OxfMagdStPet"
2859;"BLHar2346"
2859;"BLHar5396"
2859;"BLAdd11307"
2860;"Bod770"
2860;"OxfCCC237"
2860;"OxfUni181"
2860;"CamGon124"
2860;"BLAdd34193"
2860;"BLEge615"
2860;"HatCP270"
2860;"NYPLSpenc19"
2860;"MelSLV096G94"
2861;"Lam541"
2862;"BodAsh61"
2862;"CamTCC601"
2863;"BodRawB408"
2863;"BodDou229"
2863;"BodDou322"
2863;"OxfStJohn340"
2863;"BLHar1706"
2863;"BLHar4011"
2863;"Lam878"
2863;"Longleat30"
2863;"HunHM142"
2864;"Lincoln91"
2865;"CamTCC367"
2866;"BodAsh1491"
2866;"BlCottCalAII"
2866;"BLRoy17Bxliii"
2866;"NLS1931"
2866;"TokyoTak32"
2867;"BodDou261"
2867;"CULFf238"
2867;"BlCottCalAII"
2867;"BLEge2862"
2867;"BLAdd27879"
2867;"Lincoln91"
2867;"UMich225"
2868;"NLWPen53"
2869;"BodBar33"
2869;"BodAsh751"
2869;"BodLatLitE47"
2869;"BodLatMisC66"
2869;"BodRawlite3"
2869;"OxfMert204"
2869;"CULIi643"
2869;"CamFitz40-1950"
2869;"CamSidney80"
2869;"CamTCC305"
2869;"BLAru285"
2869;"BLCottVesAXXV"
2869;"BLHarChart"
2869;"Lam853"
2869;"Longleat30"
2869;"NLWPen53"
2869;"Plimpton80"
2869;"YaleBei163"
2869;"HunHM142"
2869;"Mazar514"
2869;"TokyoTak17"
2869;"Islip"
2870;"OxfBras9"
2870;"OxfUni123"
2870;"BLAdd19901"
2870;"BLHar4011"
2871;"BodLye30"
2871;"CULIi62"
2871;"CULIi62"
2871;"BLAdd27924"
2871;"BLEge3245"
2871;"BNfr1830"
2872;"CamTCC1157"
2873;"BLAdd5465"
2874;"BodRawC572"
2875;"CamTCC223"
2875;"Chetham6691"
2876;"HarRich22"
2877;"BodDonC13"
2878;"YorkMinAdd2"
2879;"BLAdd37049"
2880;"Lam541"
2880;"Mazar514"
2881;"Lam78"
2882;"NLS18721"
2883;"OxfLinLat141"
2883;"BLAdd5665"
2883;"BLAdd5665"
2884;"BLSl2593"
2890;"Wells2"
2891;"CULAdd6686"
2892;"Lincoln91"
2893;"BLAdd46919"
2894;"TCD155"
2895;"CamStJohn259"
2896;"BodEngPoeta1"
2896;"BLAdd22283"
2897;"BLHar1706"
2897;"Ushaw28"
2898;"WorcF126"
2899;"BLHar2253"
2899;"GULHun512"
2899;"Chicago31"
2900;"Llanarth"
2901;"BLHar1706"
2901;"Longleat30"
2901;"HunHM142"
2902;"OxfMert248"
2903;"BLRoy2Bx"
2904;"Chetham8009"
2905;"BodEngPoeta1"
2905;"BLEge3245"
2905;"Stonyh43"
2905;"VandAReid7"
2906;"PierpontG9"
2907;"NLS1921"
2908;"BLHar2250"
2908;"BLHar3909"
2908;"BLAdd38666"
2909;"BodEngPoeta1"
2909;"Lincoln91"
2910;"BLHar211"
2911;"BodRawPoe225"
2912;"TCD70"
2913;"BodEngPoeta1"
2913;"EDU114"
2914;"NLS1921"
2915;"Bod850"
2915;"BodeMus232"
2915;"BodAddE4"
2915;"CamMagPep2125"
2915;"BLSl963"
2915;"BLAdd39574"
2915;"Lam559"
2915;"BLEge3245"
2915;"Longleat29"
2915;"Longleat30"
2915;"HunHM142"
2916;"BodRawPoe118"
2917;"BodEngPoeta1"
2917;"BLAdd22283"
2918;"BodAsh61"
2919;"BodEngPoeta1"
2919;"BLAdd22283"
2920;"BlCottCalAII"
2921;"YaleBei365"
2922;"BodRawC813"
2923;"BodLatLitE47"
2924;"Lam853"
2925;"BLRoy2Bx"
2927;"BLHar2406"
2928;"NLS1931"
2929;"BLCottTibEVII"
2929;"BLHar4196"
2930;"BlCottCalAII"
2931;"BodFair14"
2931;"BLCottVesAIII"
2931;"GottingenTheo107"
2932;"BodLauMis463"
2933;"BodLatTheD1"
2933;"BodLatTheD1"
2935;"BLHar4012"
2936;"Witten198"
2937;"CamTCC223"
2937;"Chetham6691"
2940;"BodAsh750"
2940;"BodAsh41"
2940;"BodDou141"
2940;"BodDou322"
2940;"BodEngPoeta1"
2940;"BodRawA389"
2940;"BodRawPoe175"
2940;"CULAdd6693"
2940;"BLEge3245"
2940;"BLHar1706"
2940;"BLHar2339"
2940;"BLSl963"
2940;"Lam853"
2940;"Lincoln91"
2940;"Maidst6"
2940;"StGeorgEII"
2940;"NLS1931"
2940;"GULHun520"
2940;"TokyoTak15"
2941;"BodEngPoeta1"
2942;"BodEngPoeta1"
2942;"BLAdd22283"
2943;"BodEngPoeta1"
2943;"BLAdd22283"
2944;"BLSl2593"
2944;"NLWPork10"
2945;"BLAdd31042"
2945;"BLCottVesAIII"
2945;"GottingenTheo107"
2945;"KeioHopton"
2945;"TokyoTak15"
2946;"BNfr1830"
2947;"CamFitz40-1950"
2948;"BLAru286"
2949;"Lam306"
2950;"BodLauMis463"
2950;"OxfTri57"
2950;"CULAdd3039"
2950;"CamCCC14"
2950;"CamMagPep2344"
2950;"BLAdd10301"
2950;"BLCottCleoDIX"
2950;"BLEge2891"
2950;"BLHar2277"
2951;"CamTCC1117"
2952;"HunHM58"
2953;"BLRoy13Eix"
2954;"Bod779"
2955;"CULDd82"
2956;"Unknown"
2957;"Unknown"
2958;"BLCottTibEVII"
2958;"BLHar4196"
2960;"CamMag5"
2961;"BLSl3551"
2962;"Stanbr3"
2963;"Unknown"
2964;"BodRawD328"
2965;"Bod779"
2966;"BodEngPoeta1"
2968;"BLHar2316"
2969;"Bod692"
2970;"BLCottTibEVII"
2970;"BLHar4196"
2971;"CULEe112"
2972;"CULIi38"
2973;"HunHM55"
2974;"BLHar372"
2975;"CantAdd68"
2976;"CantAdd68"
2977;"RylandsLat165"
2978;"BodLauMis463"
2978;"BodEngPoeta1"
2978;"BodTan17"
2978;"BodAddC220"
2978;"OxfTri57"
2978;"CamCCC145"
2978;"CamKC13"
2978;"CamMagPep2344"
2978;"CamTCC605"
2978;"BLEge2891"
2978;"BLHar2277"
2978;"Winches33"
2979;"DurChComm"
2981;"OxfNew310"
2982;"BLAru327"
2983;"BodRo22"
2984;"CamJes56"
2984;"BLHar2255"
2985;"BodDou52"
2986;"CULKk424"
2987;"CULFf238"
2987;"CamMagPep1584"
2987;"BLHar1706"
2987;"BLHar2339"
2987;"Lam491"
2987;"Ushaw28"
2988;"BodRawPoe32"
2988;"OxfBal354"
2988;"CULEe435a"
2988;"CULEe437"
2988;"BLHar2252"
2988;"BLHar2391"
2989;"VanKampen"
2990;"TCD661"
2991;"BLHar2316"
2992;"BLAdd27879"
2993;"BLHar2247"
2994;"Bod758"
2994;"BodRawC662"
2994;"BodRawPoe32"
2994;"CULAdd6860"
2994;"CULLl510"
2994;"CamGon365"
2994;"CamMagPep2553"
2994;"CamTCC108"
2994;"BLCottCleoCVI"
2994;"BLHar913"
2994;"BLSl1210"
2994;"Banna"
2994;"Banna"
2994;"IpswichPL6"
2994;"PierpontM957"
2995;"CamMagPep2553"
2997;"BLAdd46919"
2998;"BodLauMis213"
2998;"Bod187"
2998;"Bod410"
2998;"BodRawC670"
2998;"CamGon71"
2998;"CamGon364"
2998;"CamStJohn159"
2998;"BLHar7322"
2998;"EDU82"
2998;"Lincoln44"
2998;"Spalding"
2998;"WorcF19"
2998;"VaticanOtto"
3000;"BodAsh1416"
3000;"BodAddE6"
3000;"BodDig86"
3000;"BodTan407"
3000;"CamTCC263"
3000;"BlCottCalAII"
3000;"YaleBei365"
3001;"Haryngton"
3002;"BLHar712"
3002;"EDU186"
3003;"CamGon221"
3004;"CamGon249"
3005;"BLRoyApp58"
3006;"CamMagPep2125"
3006;"BLAdd60577"
3007;"BodFair16"
3008;"CamGon176"
3009;"OxfBal354"
3010;"BodDig196"
3010;"DULCosViii9"
3010;"DULCosViii9"
3010;"DULCosViii9"
3011;"BodRawPoe32"
3012;"BodKentCh233"
3015;"Lam344"
3016;"Longleat30"
3016;"HunHM142"
3017;"GULHun230"
3018;"OxfMert248"
3019;"OxfJesus29"
3020;"HunHM127"
3021;"BLSto39"
3022;"CULAdd4122"
3023;"CamTCC323"
3024;"Mostyn186"
3025;"HunHM28561"
3026;"DULCosViii5"
3026;"DULCosViii5"
3027;"CamTCC599"
3028;"BodLatLitE17"
3029;"BLAdd27909"
3030;"BodLauLat95"
